train_length,train_average_daily_return,train_cumulative_return,train_downside_deviation,train_total_profits,train_loss_days,final_train_loss,test_length,test_average_daily_return,test_cumulative_return,test_downside_deviation,test_total_profits,test_loss_days,test_custom_loss,test_error_percentage,test_mae,test_mse
384, 0.0015675866456738286, 0.5103096624075965,4.338546816870393, 3.930002212524414, 176,0.7817240357398987, 36.0, -0.004065276589244604, -0.15191742777824402,4.344180583953857, -1.0300002098083496, 19.0, 0.6273663640022278,11.861172676086426, 0.6988049745559692, 0.5174219608306885
384, -0.0018724257246618683, -0.5948629467783589,4.341982721042189, -4.909997463226318, 194,1.0337495803833008, 36.0, -0.014311582781374454, -0.428134560585022,4.354546546936035, -1.399999976158142, 22.0, 1.241807460784912,47.581668853759766, 1.0725431442260742, 1.1688075065612793
384, -0.0026218569698158688, -0.7064844327420486,4.342749087833139, -3.410002589225769, 196,1.3671599626541138, 36.0, 0.008972966112196445, 0.35851919651031494,4.331129550933838, 0.78999924659729, 15.0, 0.022553350776433945,4.654819488525391, 0.11788950860500336, 0.018983900547027588
